MUNIC_RES,ANO,POPULACAO
PB,2015,3830
PB,2015,8826
PB,2015,4758
PB,2015,8249
PB,2015,15145
PB,2015,5905
PB,2015,17594
PB,2015,7320
PB,2015,3356
PB,2015,5473
PB,2015,6884
PB,2015,2532
PB,2015,5007
PB,2015,11684
PB,2015,17670
PB,2015,6191
PB,2015,5366
PB,2015,13900
PB,2015,6413
PB,2015,21555
PB,2015,5449
PB,2015,10114
PB,2015,3713
PB,2015,17149
PB,2015,7112
PB,2015,7293
PB,2015,61431
PB,2015,3165
PB,2015,5945
PB,2015,5971
PB,2015,405072
PB,2015,6326
PB,2015,4115
PB,2015,2601
PB,2015,7394
PB,2015,4920
PB,2015,30179
PB,2015,4779
PB,2015,18860
PB,2015,6733
PB,2015,4780
PB,2015,15409
PB,2015,1892
PB,2015,17212
PB,2015,7193
PB,2015,20325
PB,2015,6841
PB,2015,6340
PB,2015,5245
PB,2015,2523
PB,2015,5246
PB,2015,8253
PB,2015,3744
PB,2015,6591
PB,2015,10456
PB,2015,3618
PB,2015,3485
PB,2015,32785
PB,2015,11378
PB,2015,2986
PB,2015,8450
PB,2015,58162
PB,2015,14117
PB,2015,3376
PB,2015,5974
PB,2015,11749
PB,2015,18042
PB,2015,24565
PB,2015,24499
PB,2015,18332
PB,2015,10739
PB,2015,14316
PB,2015,7717
PB,2015,791438
PB,2015,7850
PB,2015,17902
PB,2015,7054
PB,2015,9892
PB,2015,4687
PB,2015,7619
PB,2015,2765
PB,2015,7355
PB,2015,4026
PB,2015,5672
PB,2015,44369
PB,2015,11066
PB,2015,8361
PB,2015,21755
PB,2015,6522
PB,2015,8219
PB,2015,4497
PB,2015,2869
PB,2015,6441
PB,2015,13317
PB,2015,5528
PB,2015,4759
PB,2015,32774
PB,2015,9840
PB,2015,10450
PB,2015,7318
PB,2015,5999
PB,2015,4784
PB,2015,6646
PB,2015,3880
PB,2015,3023
PB,2015,1795
PB,2015,2383
PB,2015,106314
PB,2015,12216
PB,2015,3796
PB,2015,7982
PB,2015,15985
PB,2015,18670
PB,2015,11786
PB,2015,6728
PB,2015,10555
PB,2015,18685
PB,2015,18272
PB,2015,3778
PB,2015,4245
PB,2015,32712
PB,2015,4109
PB,2015,22995
PB,2015,19149
PB,2015,3531
PB,2015,4476
PB,2015,4442
PB,2015,1923
PB,2015,8563
PB,2015,3871
PB,2015,12144
PB,2015,6583
PB,2015,6579
PB,2015,5917
PB,2015,3594
PB,2015,15278
PB,2015,5223
PB,2015,7113
PB,2015,2680
PB,2015,4592
PB,2015,2541
PB,2015,33464
PB,2015,4451
PB,2015,2563
PB,2015,3061
PB,2015,3375
PB,2015,4323
PB,2015,4432
PB,2015,7677
PB,2015,6231
PB,2015,4684
PB,2015,5870
PB,2015,19956
PB,2015,3955
PB,2015,3492
PB,2015,1780
PB,2015,4124
PB,2015,3729
PB,2015,7756
PB,2015,7079
PB,2015,11677
PB,2015,3440
PB,2015,52218
PB,2015,10900
PB,2015,13564
PB,2015,3078
PB,2015,7053
PB,2015,6153
PB,2015,4892
PB,2015,7712
PB,2015,26734
PB,2015,14714
PB,2015,3475
PB,2015,68822
PB,2015,16784
PB,2015,10822
PB,2015,15376
PB,2015,14568
PB,2015,14974
PB,2015,3011
PB,2015,9447
PB,2015,15228
PB,2015,9889
PB,2015,2747
PB,2015,5295
PB,2015,2208
PE,2015,36709
PE,2015,19031
PE,2015,24256
PE,2015,35698
PE,2015,42566
PE,2015,14341
PE,2015,38255
PE,2015,22876
PE,2015,22643
PE,2015,10882
PE,2015,82800
PE,2015,72625
PE,2015,13953
PE,2015,42220
PE,2015,11888
PE,2015,20675
PE,2015,75462
PE,2015,12539
PE,2015,60386
PE,2015,37317
PE,2015,47760
PE,2015,38924
PE,2015,38094
PE,2015,8989
PE,2015,7464
PE,2015,49092
PE,2015,13012
PE,2015,56523
PE,2015,33247
PE,2015,19951
PE,2015,28145
PE,2015,11136
PE,2015,5745
PE,2015,18292
PE,2015,24837
PE,2015,19318
PE,2015,12603
PE,2015,81054
PE,2015,347088
PE,2015,14219
PE,2015,41369
PE,2015,11515
PE,2015,13206
PE,2015,21274
PE,2015,25823
PE,2015,17968
PE,2015,12602
PE,2015,13132
PE,2015,23841
PE,2015,36184
PE,2015,18321
PE,2015,67381
PE,2015,31928
PE,2015,21710
PE,2015,2930
PE,2015,11957
PE,2015,22588
PE,2015,31809
PE,2015,15137
PE,2015,30132
PE,2015,136949
PE,2015,30220
PE,2015,78618
PE,2015,7308
PE,2015,81893
PE,2015,19010
PE,2015,28604
PE,2015,7725
PE,2015,12137
PE,2015,21932
PE,2015,4556
PE,2015,29721
PE,2015,4754
PE,2015,26412
PE,2015,36278
PE,2015,13780
PE,2015,16753
PE,2015,11664
PE,2015,16858
PE,2015,14587
PE,2015,32939
PE,2015,16021
PE,2015,11202
PE,2015,14525
PE,2015,15171
PE,2015,17454
PE,2015,21276
PE,2015,12865
PE,2015,16161
PE,2015,24757
PE,2015,39240
PE,2015,56269
PE,2015,25011
PE,2015,15313
PE,2015,20302
PE,2015,11711
PE,2015,15098
PE,2015,32064
PE,2015,23663
PE,2015,14445
PE,2015,67676
PE,2015,62300
PE,2015,7969
PE,2015,26464
PE,2015,11357
PE,2015,21193
PE,2015,28982
PE,2015,22401
PE,2015,66153
PE,2015,35342
PE,2015,331951
PE,2015,11265
PE,2015,26841
PE,2015,14509
PE,2015,25536
PE,2015,1617183
PE,2015,20177
PE,2015,46659
PE,2015,23181
PE,2015,10437
PE,2015,10423
PE,2015,59769
PE,2015,15742
PE,2015,25047
PE,2015,14857
PE,2015,12375
PE,2015,101485
PE,2015,14172
PE,2015,41293
PE,2015,13826
PE,2015,11627
PE,2015,15305
PE,2015,57659
PE,2015,36763
PE,2015,22403
PE,2015,21171
PE,2015,33677
PE,2015,33365
PE,2015,17763
PE,2015,84352
PE,2015,19017
PE,2015,35367
PE,2015,44187
PE,2015,11242
PE,2015,5949
PE,2015,63166
PE,2015,27958
PE,2015,12891
PE,2015,24626
PE,2015,22591
PE,2015,27592
PE,2015,7057
PE,2015,10185
PE,2015,53581
PE,2015,42123
PE,2015,13596
PE,2015,29519
PE,2015,15250
PE,2015,26454
PE,2015,8149
PE,2015,17870
PE,2015,9450
PE,2015,7746
PE,2015,19976
PE,2015,32157
PE,2015,135805
PE,2015,14584
AL,2015,20434
AL,2015,17847
AL,2015,231053
AL,2015,47298
AL,2015,8266
AL,2015,18496
AL,2015,4585
AL,2015,6775
AL,2015,27399
AL,2015,10745
AL,2015,10818
AL,2015,21355
AL,2015,6978
AL,2015,56430
AL,2015,9664
AL,2015,17976
AL,2015,17507
AL,2015,8969
AL,2015,7421
AL,2015,10992
AL,2015,21636
AL,2015,56631
AL,2015,24288
AL,2015,51997
AL,2015,11224
AL,2015,18306
AL,2015,22432
AL,2015,4746
AL,2015,12917
AL,2015,40519
AL,2015,15803
AL,2015,26041
AL,2015,24575
AL,2015,18621
AL,2015,5429
AL,2015,7162
AL,2015,8350
AL,2015,5695
AL,2015,11869
AL,2015,24061
AL,2015,4269
AL,2015,25084
AL,2015,18343
AL,2015,28621
AL,2015,1013773
AL,2015,20047
AL,2015,32171
AL,2015,9770
AL,2015,13665
AL,2015,3622
AL,2015,25590
AL,2015,25008
AL,2015,5425
AL,2015,7241
AL,2015,28335
AL,2015,12643
AL,2015,21641
AL,2015,9298
AL,2015,5178
AL,2015,11688
AL,2015,11537
AL,2015,5004
AL,2015,73878
AL,2015,24878
AL,2015,10601
AL,2015,15419
AL,2015,7682
AL,2015,64074
AL,2015,18011
AL,2015,35295
AL,2015,2956
AL,2015,24950
AL,2015,14493
AL,2015,27288
AL,2015,8151
AL,2015,20205
AL,2015,11592
AL,2015,6803
AL,2015,47820
AL,2015,11009
AL,2015,7034
AL,2015,24048
AL,2015,32271
AL,2015,34623
AL,2015,60539
AL,2015,7876
AL,2015,34211
AL,2015,13909
AL,2015,6319
AL,2015,19980
AL,2015,44169
AL,2015,27798
AL,2015,66017
AL,2015,26212
SE,2015,2374
SE,2015,21312
SE,2015,632744
SE,2015,10574
SE,2015,18164
SE,2015,26750
SE,2015,8218
SE,2015,17858
SE,2015,4057
SE,2015,28279
SE,2015,33374
SE,2015,21484
SE,2015,5890
SE,2015,17911
SE,2015,3985
SE,2015,68405
SE,2015,5573
SE,2015,15047
SE,2015,11724
SE,2015,5848
SE,2015,8597
SE,2015,17385
SE,2015,93572
SE,2015,41404
SE,2015,5017
SE,2015,33317
SE,2015,18288
SE,2015,13245
SE,2015,102257
SE,2015,6824
SE,2015,3653
SE,2015,12598
SE,2015,11395
SE,2015,14853
SE,2015,7642
SE,2015,8830
SE,2015,35726
SE,2015,26240
SE,2015,6494
SE,2015,14164
SE,2015,3199
SE,2015,9449
SE,2015,6440
SE,2015,9063
SE,2015,33757
SE,2015,23416
SE,2015,28492
SE,2015,29655
SE,2015,19976
SE,2015,18362
SE,2015,20083
SE,2015,13836
SE,2015,7607
SE,2015,3913
SE,2015,12025
SE,2015,10971
SE,2015,3847
SE,2015,3902
SE,2015,40526
SE,2015,51375
SE,2015,13200
SE,2015,24545
BA,2015,9226
BA,2015,19574
BA,2015,15717
BA,2015,17153
BA,2015,17043
BA,2015,11437
BA,2015,4767
BA,2015,154495
BA,2015,23282
BA,2015,6145
BA,2015,37807
BA,2015,26441
BA,2015,16923
BA,2015,20096
BA,2015,13723
BA,2015,14791
BA,2015,14724
BA,2015,11299
BA,2015,19183
BA,2015,12225
BA,2015,12187
BA,2015,19146
BA,2015,7762
BA,2015,14089
BA,2015,12450
BA,2015,56370
BA,2015,11314
BA,2015,11737
BA,2015,9127
BA,2015,14195
BA,2015,21197
BA,2015,13711
BA,2015,54188
BA,2015,22394
BA,2015,34853
BA,2015,14526
BA,2015,6424
BA,2015,153918
BA,2015,15377
BA,2015,15770
BA,2015,6492
BA,2015,23759
BA,2015,18383
BA,2015,15799
BA,2015,14577
BA,2015,18658
BA,2015,69526
BA,2015,10554
BA,2015,14585
BA,2015,16873
BA,2015,22429
BA,2015,11021
BA,2015,15214
BA,2015,10698
BA,2015,11070
BA,2015,69255
BA,2015,19283
BA,2015,21549
BA,2015,10166
BA,2015,18978
BA,2015,34535
BA,2015,23545
BA,2015,10143
BA,2015,15982
BA,2015,52531
BA,2015,18695
BA,2015,17730
BA,2015,13641
BA,2015,33197
BA,2015,36435
BA,2015,29938
BA,2015,72271
BA,2015,10142
BA,2015,26382
BA,2015,33268
BA,2015,9011
BA,2015,14667
BA,2015,26855
BA,2015,35235
BA,2015,17177
BA,2015,12118
BA,2015,29346
BA,2015,10016
BA,2015,22548
BA,2015,9747
BA,2015,29955
BA,2015,72172
BA,2015,27286
BA,2015,3672
BA,2015,55719
BA,2015,9762
BA,2015,18140
BA,2015,11522
BA,2015,34478
BA,2015,17602
BA,2015,19770
BA,2015,19396
BA,2015,22656
BA,2015,18525
BA,2015,68146
BA,2015,33354
BA,2015,26194
BA,2015,18269
BA,2015,4326
BA,2015,23146
BA,2015,8834
BA,2015,14976
BA,2015,17098
BA,2015,33183
BA,2015,14403
BA,2015,5560
BA,2015,21617
BA,2015,14302
BA,2015,64197
BA,2015,35208
BA,2015,12022
BA,2015,12499
BA,2015,4153
BA,2015,8434
BA,2015,20331
BA,2015,43006
BA,2015,36724
BA,2015,60666
BA,2015,113191
BA,2015,18481
BA,2015,5914
BA,2015,617528
BA,2015,17583
BA,2015,5786
BA,2015,11313
BA,2015,25372
BA,2015,32809
BA,2015,4712
BA,2015,11423
BA,2015,16072
BA,2015,8082
BA,2015,8805
BA,2015,85797
BA,2015,22355
BA,2015,13762
BA,2015,26178
BA,2015,10502
BA,2015,24029
BA,2015,19548
BA,2015,16696
BA,2015,18674
BA,2015,15296
BA,2015,5158
BA,2015,24180
BA,2015,8735
BA,2015,17947
BA,2015,16699
BA,2015,18727
BA,2015,27655
BA,2015,6311
BA,2015,16225
BA,2015,14395
BA,2015,27787
BA,2015,180213
BA,2015,40915
BA,2015,15521
BA,2015,47501
BA,2015,62095
BA,2015,10113
BA,2015,7472
BA,2015,10487
BA,2015,25006
BA,2015,29950
BA,2015,73380
BA,2015,31055
BA,2015,66310
BA,2015,219680
BA,2015,27619
BA,2015,16446
BA,2015,13359
BA,2015,15767
BA,2015,7351
BA,2015,14667
BA,2015,7353
BA,2015,21754
BA,2015,67249
BA,2015,8514
BA,2015,23327
BA,2015,8034
BA,2015,20611
BA,2015,10228
BA,2015,10882
BA,2015,76184
BA,2015,35987
BA,2015,10800
BA,2015,8519
BA,2015,20091
BA,2015,14763
BA,2015,13307
BA,2015,38492
BA,2015,21178
BA,2015,19406
BA,2015,29108
BA,2015,11331
BA,2015,9225
BA,2015,15409
BA,2015,84811
BA,2015,55449
BA,2015,33186
BA,2015,18647
BA,2015,11063
BA,2015,161528
BA,2015,41100
BA,2015,15033
BA,2015,13300
BA,2015,25141
BA,2015,10148
BA,2015,15841
BA,2015,6378
BA,2015,7229
BA,2015,4020
BA,2015,15801
BA,2015,23904
BA,2015,4022
BA,2015,3974
BA,2015,8836
BA,2015,9442
BA,2015,27521
BA,2015,11445
BA,2015,12966
BA,2015,46035
BA,2015,79162
BA,2015,11837
BA,2015,18786
BA,2015,50262
BA,2015,8365
BA,2015,5174
BA,2015,10082
BA,2015,20097
BA,2015,17455
BA,2015,8896
BA,2015,14488
BA,2015,13761
BA,2015,23751
BA,2015,46106
BA,2015,21175
BA,2015,10951
BA,2015,14877
BA,2015,12314
BA,2015,23478
BA,2015,27536
BA,2015,11659
BA,2015,18039
BA,2015,9902
BA,2015,54733
BA,2015,8967
BA,2015,36717
BA,2015,12477
BA,2015,10244
BA,2015,41068
BA,2015,12200
BA,2015,27165
BA,2015,7893
BA,2015,11495
BA,2015,22833
BA,2015,29406
BA,2015,14188
BA,2015,13321
BA,2015,17082
BA,2015,8125
BA,2015,7036
BA,2015,9470
BA,2015,25854
BA,2015,43216
BA,2015,12238
BA,2015,15993
BA,2015,26817
BA,2015,22774
BA,2015,8839
BA,2015,17775
BA,2015,22416
BA,2015,9130
BA,2015,22077
BA,2015,32636
BA,2015,29878
BA,2015,10905
BA,2015,119214
BA,2015,14471
BA,2015,7568
BA,2015,18135
BA,2015,18473
BA,2015,35428
BA,2015,16805
BA,2015,21062
BA,2015,10742
BA,2015,10360
BA,2015,12238
BA,2015,25027
BA,2015,9473
BA,2015,26632
BA,2015,48729
BA,2015,37543
BA,2015,16168
BA,2015,145431
BA,2015,8969
BA,2015,29218
BA,2015,14712
BA,2015,13178
BA,2015,27505
BA,2015,26083
BA,2015,28655
BA,2015,10033
BA,2015,24349
BA,2015,42275
BA,2015,13319
BA,2015,23264
BA,2015,35403
BA,2015,36039
BA,2015,15269
BA,2015,51418
BA,2015,8260
BA,2015,13616
BA,2015,15628
BA,2015,12084
BA,2015,40809
BA,2015,8887
BA,2015,31867
BA,2015,15385
BA,2015,2921087
BA,2015,20754
BA,2015,15100
BA,2015,28226
BA,2015,6750
BA,2015,11177
BA,2015,36915
BA,2015,13626
BA,2015,41795
BA,2015,27260
BA,2015,9442
BA,2015,28822
BA,2015,10586
BA,2015,61702
BA,2015,101548
BA,2015,53193
BA,2015,32640
BA,2015,9877
BA,2015,21582
BA,2015,19542
BA,2015,37554
BA,2015,6118
BA,2015,11061
BA,2015,12009
BA,2015,20320
BA,2015,12238
BA,2015,12739
BA,2015,45202
BA,2015,11528
BA,2015,81330
BA,2015,33011
BA,2015,41464
BA,2015,18389
BA,2015,15351
BA,2015,83275
BA,2015,13373
BA,2015,13320
BA,2015,11767
BA,2015,23583
BA,2015,17332
BA,2015,13025
BA,2015,21282
BA,2015,17702
BA,2015,8553
BA,2015,21091
BA,2015,17398
BA,2015,157804
BA,2015,8013
BA,2015,23011
BA,2015,15178
BA,2015,13547
BA,2015,18187
BA,2015,55777
BA,2015,25087
BA,2015,20782
BA,2015,20813
BA,2015,27051
BA,2015,14483
BA,2015,19055
BA,2015,22105
BA,2015,17301
BA,2015,21849
BA,2015,19593
BA,2015,97305
BA,2015,27906
BA,2015,14729
BA,2015,9416
BA,2015,13470
BA,2015,9363
BA,2015,42650
BA,2015,6696
BA,2015,343230
BA,2015,9731
BA,2015,13008
BA,2015,22530
BA,2015,48316
MG,2015,7015
MG,2015,23535
MG,2015,13719
MG,2015,4056
MG,2015,10140
MG,2015,14686
MG,2015,2064
MG,2015,4370
MG,2015,19307
MG,2015,13447
MG,2015,25694
MG,2015,6240
MG,2015,2760
MG,2015,3033
MG,2015,35720
MG,2015,78712
MG,2015,41296
MG,2015,7478
MG,2015,19630
MG,2015,14434
MG,2015,5702
MG,2015,11896
MG,2015,4292
MG,2015,15619
MG,2015,3666
MG,2015,4971
MG,2015,40092
MG,2015,9410
MG,2015,12507
MG,2015,8460
MG,2015,9685
MG,2015,1677
MG,2015,2352
MG,2015,2112
MG,2015,37270
MG,2015,116267
MG,2015,2880
MG,2015,8501
MG,2015,2875
MG,2015,8768
MG,2015,102238
MG,2015,10373
MG,2015,39249
MG,2015,14740
MG,2015,2890
MG,2015,5118
MG,2015,18221
MG,2015,13937
MG,2015,14039
MG,2015,5041
MG,2015,8071
MG,2015,23850
MG,2015,5019
MG,2015,5674
MG,2015,31270
MG,2015,5706
MG,2015,134924
MG,2015,5799
MG,2015,20693
MG,2015,3501
MG,2015,2502557
MG,2015,7816
MG,2015,12431
MG,2015,4664
MG,2015,4661
MG,2015,3685
MG,2015,14413
MG,2015,2640
MG,2015,40287
MG,2015,5174
MG,2015,49600
MG,2015,49236
MG,2015,6653
MG,2015,4150
MG,2015,5923
MG,2015,15542
MG,2015,10767
MG,2015,17858
MG,2015,7016
MG,2015,5831
MG,2015,10669
MG,2015,18682
MG,2015,15324
MG,2015,6574
MG,2015,15727
MG,2015,32564
MG,2015,4604
MG,2015,5045
MG,2015,14934
MG,2015,11223
MG,2015,10589
MG,2015,24351
MG,2015,6861
MG,2015,14298
MG,2015,3721
MG,2015,11567
MG,2015,2661
MG,2015,5354
MG,2015,14396
MG,2015,3109
MG,2015,21955
MG,2015,28669
MG,2015,13026
MG,2015,3733
MG,2015,16431
MG,2015,21392
MG,2015,20022
MG,2015,3843
MG,2015,54076
MG,2015,11856
MG,2015,7675
MG,2015,15186
MG,2015,28879
MG,2015,4713
MG,2015,12005
MG,2015,5737
MG,2015,15108
MG,2015,4464
MG,2015,5454
MG,2015,4825
MG,2015,37330
MG,2015,7185
MG,2015,16112
MG,2015,5317
MG,2015,15074
MG,2015,8612
MG,2015,9392
MG,2015,23571
MG,2015,3319
MG,2015,25044
MG,2015,33463
MG,2015,90782
MG,2015,9507
MG,2015,6684
MG,2015,19971
MG,2015,2600
MG,2015,12302
MG,2015,11475
MG,2015,14645
MG,2015,21735
MG,2015,30782
MG,2015,21338
MG,2015,18619
MG,2015,9985
MG,2015,4096
MG,2015,3544
MG,2015,4633
MG,2015,2308
MG,2015,3037
MG,2015,18014
MG,2015,4053
MG,2015,74171
MG,2015,5230
MG,2015,3638
MG,2015,5174
MG,2015,22231
MG,2015,1218
MG,2015,7072
MG,2015,10604
MG,2015,5817
MG,2015,15657
MG,2015,12495
MG,2015,6832
MG,2015,7862
MG,2015,27827
MG,2015,7480
MG,2015,9178
MG,2015,3116
MG,2015,7835
MG,2015,10302
MG,2015,2849
MG,2015,26018
MG,2015,4627
MG,2015,18198
MG,2015,13617
MG,2015,11262
MG,2015,11464
MG,2015,5118
MG,2015,6895
MG,2015,125421
MG,2015,23141
MG,2015,1804
MG,2015,9461
MG,2015,26974
MG,2015,8998
MG,2015,3573
MG,2015,24432
MG,2015,10393
MG,2015,28456
MG,2015,9400
MG,2015,3110
MG,2015,3391
MG,2015,6207
MG,2015,3032
MG,2015,4412
MG,2015,6525
MG,2015,12317
MG,2015,6010
MG,2015,5204
MG,2015,10484
MG,2015,5014
MG,2015,4140
MG,2015,15369
MG,2015,4947
MG,2015,7491
MG,2015,78900
MG,2015,5441
MG,2015,8201
MG,2015,7143
MG,2015,5010
MG,2015,7298
MG,2015,3036
MG,2015,47952
MG,2015,3923
MG,2015,8463
MG,2015,3437
MG,2015,20012
MG,2015,5082
MG,2015,7472
MG,2015,230848
MG,2015,6478
MG,2015,6031
MG,2015,10209
MG,2015,3844
MG,2015,5274
MG,2015,4616
MG,2015,5348
MG,2015,3073
MG,2015,6435
MG,2015,9956
MG,2015,5328
MG,2015,13983
MG,2015,4474
MG,2015,1519
MG,2015,1920
MG,2015,7818
MG,2015,27268
MG,2015,10962
MG,2015,7362
MG,2015,5385
MG,2015,15124
MG,2015,18868
MG,2015,24469
MG,2015,32151
MG,2015,4670
MG,2015,11371
MG,2015,2471
MG,2015,3596
MG,2015,7897
MG,2015,11169
MG,2015,33082
MG,2015,2423
MG,2015,3396
MG,2015,5081
MG,2015,3189
MG,2015,7338
MG,2015,15078
MG,2015,3304
MG,2015,10611
MG,2015,10936
MG,2015,7209
MG,2015,68040
MG,2015,9067
MG,2015,2893
MG,2015,10550
MG,2015,5160
MG,2015,26217
MG,2015,5745
MG,2015,6028
MG,2015,9487
MG,2015,3487
MG,2015,16399
MG,2015,4754
MG,2015,5809
MG,2015,57795
MG,2015,4196
MG,2015,7061
MG,2015,5255
MG,2015,3130
MG,2015,3279
MG,2015,3903
MG,2015,4391
MG,2015,6188
MG,2015,12048
MG,2015,278363
MG,2015,15805
MG,2015,1416
MG,2015,33562
MG,2015,14407
MG,2015,10532
MG,2015,4962
MG,2015,19340
MG,2015,9014
MG,2015,6738
MG,2015,51911
MG,2015,7327
MG,2015,7831
MG,2015,8773
MG,2015,6047
MG,2015,6492
MG,2015,10870
MG,2015,5156
MG,2015,24784
MG,2015,8312
MG,2015,6206
MG,2015,13305
MG,2015,3520
MG,2015,3000
MG,2015,11633
MG,2015,10286
MG,2015,8192
MG,2015,12217
MG,2015,6823
MG,2015,7290
MG,2015,7526
MG,2015,6693
MG,2015,2764
MG,2015,24835
MG,2015,19464
MG,2015,257345
MG,2015,4269
MG,2015,10038
MG,2015,6886
MG,2015,117634
MG,2015,11367
MG,2015,49768
MG,2015,5310
MG,2015,18383
MG,2015,13172
MG,2015,12572
MG,2015,96020
MG,2015,34253
MG,2015,4318
MG,2015,23585
MG,2015,2242
MG,2015,10535
MG,2015,15136
MG,2015,15105
MG,2015,12340
MG,2015,21564
MG,2015,14784
MG,2015,22109
MG,2015,9436
MG,2015,15897
MG,2015,91453
MG,2015,5758
MG,2015,15059
MG,2015,6087
MG,2015,103333
MG,2015,37700
MG,2015,3950
MG,2015,19052
MG,2015,12537
MG,2015,7783
MG,2015,24930
MG,2015,37054
MG,2015,5361
MG,2015,70886
MG,2015,68247
MG,2015,8643
MG,2015,7580
MG,2015,12946
MG,2015,7975
MG,2015,5313
MG,2015,25365
MG,2015,4899
MG,2015,15562
MG,2015,5143
MG,2015,78583
MG,2015,48179
MG,2015,4607
MG,2015,10826
MG,2015,4643
MG,2015,4793
MG,2015,4830
MG,2015,5779
MG,2015,555284
MG,2015,4325
MG,2015,10125
MG,2015,5861
MG,2015,17976
MG,2015,7799
MG,2015,50197
MG,2015,4272
MG,2015,12938
MG,2015,18037
MG,2015,9294
MG,2015,20262
MG,2015,20671
MG,2015,3511
MG,2015,6799
MG,2015,6663
MG,2015,100243
MG,2015,4983
MG,2015,53145
MG,2015,5346
MG,2015,16829
MG,2015,7383
MG,2015,8938
MG,2015,6408
MG,2015,6710
MG,2015,5571
MG,2015,18290
MG,2015,7219
MG,2015,41368
MG,2015,5124
MG,2015,19191
MG,2015,6591
MG,2015,19622
MG,2015,86844
MG,2015,22577
MG,2015,28061
MG,2015,7744
MG,2015,12572
MG,2015,14518
MG,2015,58802
MG,2015,4275
MG,2015,2950
MG,2015,2938
MG,2015,13314
MG,2015,7968
MG,2015,8425
MG,2015,4645
MG,2015,30155
MG,2015,10822
MG,2015,18713
MG,2015,12895
MG,2015,36719
MG,2015,3851
MG,2015,3707
MG,2015,21459
MG,2015,6549
MG,2015,10813
MG,2015,5993
MG,2015,31915
MG,2015,3964
MG,2015,13643
MG,2015,10759
MG,2015,14753
MG,2015,4832
MG,2015,4922
MG,2015,7448
MG,2015,2352
MG,2015,8628
MG,2015,15779
MG,2015,20856
MG,2015,21990
MG,2015,13444
MG,2015,47937
MG,2015,4897
MG,2015,21915
MG,2015,394350
MG,2015,23022
MG,2015,8041
MG,2015,8764
MG,2015,2630
MG,2015,3378
MG,2015,6304
MG,2015,107263
MG,2015,27494
MG,2015,21017
MG,2015,3266
MG,2015,41829
MG,2015,3379
MG,2015,4812
MG,2015,8478
MG,2015,26897
MG,2015,10301
MG,2015,3559
MG,2015,17998
MG,2015,3792
MG,2015,14484
MG,2015,16429
MG,2015,89859
MG,2015,31803
MG,2015,10807
MG,2015,5255
MG,2015,1913
MG,2015,5808
MG,2015,2722
MG,2015,41562
MG,2015,2182
MG,2015,3179
MG,2015,7831
MG,2015,33390
MG,2015,74036
MG,2015,6128
MG,2015,6250
MG,2015,19971
MG,2015,4677
MG,2015,8351
MG,2015,6162
MG,2015,1583
MG,2015,6746
MG,2015,6405
MG,2015,15274
MG,2015,91027
MG,2015,91158
MG,2015,21384
MG,2015,20710
MG,2015,24110
MG,2015,1753
MG,2015,16353
MG,2015,8349
MG,2015,2112
MG,2015,113122
MG,2015,5914
MG,2015,148762
MG,2015,88648
MG,2015,5617
MG,2015,9654
MG,2015,5000
MG,2015,8739
MG,2015,17836
MG,2015,24683
MG,2015,7051
MG,2015,3339
MG,2015,4021
MG,2015,2401
MG,2015,11623
MG,2015,11193
MG,2015,3650
MG,2015,1841
MG,2015,3323
MG,2015,4342
MG,2015,10416
MG,2015,15639
MG,2015,21239
MG,2015,7103
MG,2015,4293
MG,2015,2868
MG,2015,8008
MG,2015,4203
MG,2015,4723
MG,2015,4927
MG,2015,8655
MG,2015,4789
MG,2015,7540
MG,2015,6570
MG,2015,5534
MG,2015,17864
MG,2015,56229
MG,2015,11101
MG,2015,27273
MG,2015,34075
MG,2015,11509
MG,2015,16775
MG,2015,163677
MG,2015,8940
MG,2015,31178
MG,2015,60005
MG,2015,12016
MG,2015,38720
MG,2015,11107
MG,2015,16502
MG,2015,143846
MG,2015,6236
MG,2015,8919
MG,2015,27469
MG,2015,8930
MG,2015,3515
MG,2015,5594
MG,2015,3875
MG,2015,3056
MG,2015,19469
MG,2015,8528
MG,2015,3516
MG,2015,24394
MG,2015,10667
MG,2015,7023
MG,2015,11478
MG,2015,17675
MG,2015,4834
MG,2015,8274
MG,2015,9658
MG,2015,14247
MG,2015,2600
MG,2015,5316
MG,2015,5929
MG,2015,5684
MG,2015,9050
MG,2015,12398
MG,2015,30732
MG,2015,14602
MG,2015,17939
MG,2015,13597
MG,2015,4891
MG,2015,2263
MG,2015,3657
MG,2015,4525
MG,2015,7093
MG,2015,10330
MG,2015,15987
MG,2015,25630
MG,2015,41301
MG,2015,7107
MG,2015,30169
MG,2015,8107
MG,2015,3037
MG,2015,4617
MG,2015,4383
MG,2015,5003
MG,2015,4622
MG,2015,4009
MG,2015,6362
MG,2015,12939
MG,2015,15982
MG,2015,10964
MG,2015,5393
MG,2015,14869
MG,2015,7349
MG,2015,3836
MG,2015,8032
MG,2015,2400
MG,2015,4828
MG,2015,8844
MG,2015,4258
MG,2015,3897
MG,2015,9218
MG,2015,5065
MG,2015,7042
MG,2015,3595
MG,2015,5739
MG,2015,41425
MG,2015,3368
MG,2015,19389
MG,2015,18367
MG,2015,3659
MG,2015,4103
MG,2015,4093
MG,2015,12008
MG,2015,27752
MG,2015,7290
MG,2015,1816
MG,2015,3246
MG,2015,47559
MG,2015,5043
MG,2015,5661
MG,2015,17798
MG,2015,3462
MG,2015,56423
MG,2015,6670
MG,2015,6150
MG,2015,5145
